LISTING ID,Type,ADDRESS,City,STATE,ZIP,ListPrice,BEDS,BATHS,LOCATION,SQFT,ImputedSQFT,LOTSIZE,YEARBUILT,ParkSpots,HasGarage,DOM,RECENT_REDUCTION_DATE,BeenReduced,OrigList,LAST_SALE_DATE,SoldPrev,LastPrice,ORIGINAL SOURCE,LATITUDE,LONGITUDE,Test
9202920,Single Family Residential,333 Linden Ave,Oak Park,IL,60302,995000,5,3.5,Oak Park,4000,4000,8298,1880,2,Garage,22,,No,995000,04/30/2007,Yes,1145000,Baird & Warner,41.892818,-87.791691,1
9182007,Single Family Residential,511 N Ridgeland Ave,Oak Park,IL,60302,799900,5,3.5,Oak Park,3567,3567,,,3,Garage,42,04/26/2016,Yes,839900,12/24/2014,Yes,350000,@properties,41.895005,-87.785338,0
9157730,Single Family Residential,1046 N Grove Ave,Oak Park,IL,60302,895000,4,3.5,Oak Park,,2828,,1927,3,Garage,67,04/05/2016,Yes,919000,04/20/1998,Yes,418000,Gagliardo Realty Associates LLC,41.905179,-87.796025,0
9197906,Single Family Residential,920 FOREST Ave,Oak Park,IL,60302,519000,3,1.5,Oak Park,2107,2107,,1929,2,Garage,26,,No,519000,08/08/2000,Yes,346000,RE/MAX,41.902433,-87.800529,0
9202596,Single Family Residential,900 N GROVE Ave,Oak Park,IL,60302,575000,3,3,Oak Park,2000,2000,,1940,2,Garage,22,,No,575000,07/31/2008,Yes,470000,Berger & Co. Realtors Ltd,41.901838,-87.795927,1
9188957,Single Family Residential,451 Lenox St,Oak Park,IL,60302,569900,4,2.5,Oak Park,2594,2594,,1931,2,Garage,35,,No,569900,,No,,Baird & Warner,41.904435,-87.786388,0
9184233,Single Family Residential,1012 Mapleton Ave,Oak Park,IL,60302,354999,4,2,Oak Park,1498,1498,,,6,Garage,39,04/26/2016,Yes,363900,08/11/1999,Yes,148000,Baird & Warner,41.904361,-87.781187,0
9196986,Single Family Residential,1214 N Elmwood Ave,Oak Park,IL,60302,699000,3,3.5,Oak Park,2000,2000,,1929,2,Garage,28,,No,699000,10/29/2012,Yes,624000,Realty Alive,41.907884,-87.786934,0
9198941,Single Family Residential,529 N Oak Park Ave N,Oak Park,IL,60304,925000,5,3.5,Oak Park,4100,4100,,1900,5,Garage,25,,No,925000,,No,,Dream Town Realty,41.8954639,-87.79513199,0
9192687,Condo/Coop,646 Adams St Unit GE,Oak Park,IL,60304,72000,1,1,Oak Park,,906,,,0,None,31,,No,72000,,No,,Baird & Warner,41.8780914,-87.791452,0
9089135,Single Family Residential,514 S East Ave,Oak Park,IL,60304,449000,3,2,Oak Park,1520,1520,4726,1921,3,Garage,177,04/15/2016,Yes,479000,07/24/2014,Yes,403000,Keller Williams,41.87917335,-87.78898268,0
9180109,Condo/Coop,646 Adams St Unit 2E,Oak Park,IL,60304,135000,2,1,Oak Park,,1067,,1928,0,None,43,04/17/2016,Yes,155000,,No,,Gagliardo Realty Associates LLC,41.8780914,-87.791452,0
9182551,Single Family Residential,517 S Highland Ave,Oak Park,IL,60304,329000,3,2,Oak Park,1900,1900,4094,1927,2,Garage,41,,No,329000,05/02/2000,Yes,195000,Beyond Properties Realty Group,41.879203,-87.78233,1
9182746,Condo/Coop,646 Adams St Unit 2W,Oak Park,IL,60304,184900,2,1,Oak Park,1250,1250,,,0,None,41,04/17/2016,Yes,189900,,No,,Baird & Warner,41.8780914,-87.791452,0
9198284,Multi-Family,1111 SUPERIOR St,Oak Park,IL,60302,499000,4,2,Oak Park,,1920,,1883,2,None,25,,No,499000,11/06/2007,Yes,500000,Maia Homes,41.892866,-87.803294,0
9151030,Multi-Family,155 N HUMPHREY Ave,Oak Park,IL,60302,399000,4,3,Oak Park,,2485,,1909,4,Garage,74,04/19/2016,Yes,419000,,No,,Baird & Warner,41.88949,-87.777036,0
9138012,Condo/Coop,419 S EAST Ave Unit 1A,Oak Park,IL,60302,169900,2,2,Oak Park,,1382,,,1,None,91,,No,169900,,No,,@properties,41.880871,-87.78986,0
9194684,Condo/Coop,436 S Lombard Ave Unit 1S,Oak Park,IL,60302,165000,2,1,Oak Park,1360,1360,,,1,None,29,,No,165000,08/29/2008,Yes,207000,RE/MAX,41.880645,-87.779106,1
9189399,Condo/Coop,409 Washington Blvd #2,Oak Park,IL,60302,224900,3,1,Oak Park,1200,1200,,1915,1,Garage,35,,No,224900,,No,,RE/MAX,41.88139,-87.785133,1
9196039,Townhouse,414 Wisconsin Ave,Oak Park,IL,60302,424000,3,2.5,Oak Park,2000,2000,,1998,2,Garage,28,,No,424000,,No,,Goodwin & Assoc. Real Estate Llc,41.880879,-87.801894,1
9200146,Condo/Coop,421 S RIDGELAND Ave Unit 2N,Oak Park,IL,60302,299900,2,2,Oak Park,,1382,,2005,1,Garage,24,,No,299900,12/14/2007,Yes,338000,@properties,41.880805,-87.784946,1
9200031,Condo/Coop,109 S ELMWOOD Ave #30,Oak Park,IL,60302,88000,1,1,Oak Park,515,515,,1965,1,None,24,,No,88000,10/03/2001,Yes,81500,Gloor Realty Company,41.886553,-87.78679,0
9198195,Single Family Residential,731 LINDEN Ave,Oak Park,IL,60302,1995000,6,4,Oak Park,5600,5600,29185,1898,5,Garage,25,,No,1995000,,No,,Gloor Realty Company,41.899165,-87.792962,1
9198557,Single Family Residential,644 Woodbine Ave,Oak Park,IL,60302,865000,6,3.5,Oak Park,,3929,7501,1887,5,Garage,25,,No,865000,05/15/1998,Yes,220000,"Elisabeth Jacobsen, REALTOR",41.897771,-87.798947,1
9198822,Single Family Residential,731 N East Ave,Oak Park,IL,60302,875000,5,2.5,Oak Park,3292,3292,,1919,2,Garage,25,,No,875000,04/24/2007,Yes,767500,Berkshire Hathaway,41.899223,-87.790264,1
8958055,Single Family Residential,1030 Wenonah Ave,Oak Park,IL,60304,389000,4,1,Oak Park,1584,1584,5623,1909,4,None,330,04/12/2016,Yes,414000,,No,,@properties,41.869349,-87.800139,1
9199827,Single Family Residential,1107 Clarence Ave,Oak Park,IL,60304,287000,2,1.5,Oak Park,,1214,5039,1951,2,Garage,24,,No,287000,,No,,RE/MAX,41.868478,-87.790543,0
9191216,Condo/Coop,844 Washington Blvd #2,Oak Park,IL,60302,87000,1,1,Oak Park,,906,,,0,None,32,,No,87000,07/13/2005,Yes,151500,Berkshire Hathaway,41.881865,-87.796598,0
9200215,Condo/Coop,500 Washington Blvd #404,Oak Park,IL,60302,161000,2,2,Oak Park,900,900,,1970,1,None,24,,No,161000,,No,,"Catalano Realty, Inc",41.881964,-87.788212,0
9199757,Single Family Residential,311 S Ridgeland Ave,Oak Park,IL,60302,480000,5,1.5,Oak Park,,1989,8751,1895,5,Garage,24,,No,480000,12/10/2003,Yes,240000,RE/MAX,41.882892,-87.785002,0
9098727,Single Family Residential,1167 home Ave,Oak Park,IL,60304,220000,4,2,Oak Park,1553,1553,,1919,2,Garage,157,01/18/2016,Yes,225900,,No,,RE/MAX,41.866203,-87.799405,1
9184777,Townhouse,1192 Clarence Ave #13,Oak Park,IL,60304,395900,3,4,Oak Park,2397,2397,,2005,2,Garage,38,04/20/2016,Yes,399900,02/13/2007,Yes,385500,RE/MAX,41.865481,-87.789503,0
9162212,Condo/Coop,449 N Lombard Ave #3,Oak Park,IL,60302,214000,2,2,Oak Park,1357,1357,,1928,0,None,64,,No,214000,,No,,Baird & Warner,41.894334,-87.780434,1
9205940,Single Family Residential,1006 Highland Ave,Oak Park,IL,60304,279900,2,1,Oak Park,,1067,,,2,Garage,18,,No,279900,,No,,"Pach Realty, Inc.",41.87053,-87.781323,0
9180957,Single Family Residential,1160 S Harvey Ave,Oak Park,IL,60304,189900,3,2,Oak Park,969,969,,1961,2,Garage,43,05/03/2016,Yes,194900,11/01/2004,Yes,254000,Chicago Area Realty Inc,41.866697,-87.779968,1
9155949,Condo/Coop,222 W Washington St #104,Oak Park,IL,60302,52000,1,1,Oak Park,840,840,,,1,None,70,05/04/2016,Yes,89000,,No,,RE/MAX,41.882098,-87.780671,0
9159864,Multi-Family,418 S Lombard Ave,Oak Park,IL,60302,469500,4,4,Oak Park,,3217,5662,1914,4,None,66,05/05/2016,Yes,479000,,No,,RE/MAX,41.881206,-87.77912,1
9161955,Condo/Coop,127 Washington Blvd #2,Oak Park,IL,60302,169900,3,1,Oak Park,1500,1500,,1920,0,None,64,05/06/2016,Yes,189900,03/31/2006,Yes,205000,Sky High Real Estate Inc.,41.88172,-87.77925,0
9179569,Condo/Coop,954 Pleasant St Unit 1F,Oak Park,IL,60302,199000,2,1,Oak Park,,1067,,,0,None,44,,No,199000,,No,,RE/MAX,41.885747,-87.799335,0
9190840,Single Family Residential,509 N OAK PARK Ave,Oak Park,IL,60302,2500000,6,6,Oak Park,9500,9500,39639,1905,4,Garage,32,,No,2500000,,No,,Coldwell Banker,41.894828,-87.795114,0
9189191,Condo/Coop,333 S Oak Park Ave Unit 2S,Oak Park,IL,60302,288800,3,2,Oak Park,1800,1800,,1926,1,Garage,35,04/21/2016,Yes,298800,05/01/2006,Yes,125000,RE/MAX,41.882185,-87.794702,0
9200502,Single Family Residential,412 Clinton Ave,Oak Park,IL,60302,469900,4,1.5,Oak Park,2379,2379,8001,1907,3,Garage,23,,No,469900,,No,,Burlington Realty,41.88096,-87.798014,1
9187762,Single Family Residential,820 S Kenilworth Ave,Oak Park,IL,60304,898800,4,3.5,Oak Park,,2828,7126,1909,2,Garage,36,,No,898800,08/08/2002,Yes,366500,RE/MAX,41.874659,-87.796804,0
9153429,Condo/Coop,800 Washington Blvd #404,Oak Park,IL,60302,105000,1,1,Oak Park,,906,,1965,1,Garage,72,04/25/2016,Yes,114900,02/10/2006,Yes,140500,Baird & Warner,41.881909,-87.794695,1
9180528,Condo/Coop,622 Harrison St Unit 3N,Oak Park,IL,60304,89900,1,1,Oak Park,,906,,,0,None,43,,No,89900,,No,,RE/MAX,41.872784,-87.78995,0
9137940,Condo/Coop,634 Harrison St #1,Oak Park,IL,60304,159495,2,1,Oak Park,,1067,,1920,0,None,91,04/25/2016,Yes,161900,08/20/2012,Yes,86500,Berkshire Hathaway,41.872772,-87.790641,0
24061340,Single Family Residential,1145 Lombard Ave,Oak Park,IL,60304,315000,2,2,Oak Park,1163,1163,1306800,1917,2,Garage,52,,No,315000,,No,,ForSaleByOwner.com,41.8671546,-87.7791158,0
9143691,Condo/Coop,222 Washington Blvd #201,Oak Park,IL,60302,145000,2,1.5,Oak Park,,1214,,1969,1,None,84,03/28/2016,Yes,147000,,No,,Baird & Warner,41.882098,-87.780671,0
9201910,Single Family Residential,512 S HARVEY Ave,Oak Park,IL,60304,385000,3,1.5,Oak Park,,1431,,1918,2,Garage,22,05/06/2016,Yes,390000,,No,,Gloor Realty Company,41.879382,-87.780416,0
9186773,Single Family Residential,538 S Harvey Ave,Oak Park,IL,60304,559000,3,3.5,Oak Park,,2399,,,2,Garage,37,,No,559000,,No,,Weichert Realtors,41.878486,-87.780387,1
9124727,Condo/Coop,222 Washington Blvd #105,Oak Park,IL,60302,159000,2,2,Oak Park,1000,1000,,1969,1,None,107,05/11/2016,Yes,179900,,No,,Baird & Warner,41.882098,-87.780671,0
9146744,Single Family Residential,431 S Taylor Ave,Oak Park,IL,60302,598500,4,2.5,Oak Park,2500,2500,,1909,4,Garage,80,04/07/2016,Yes,624000,06/26/2015,Yes,245000,Gagliardo Realty Associates LLC,41.88083,-87.778398,1
9174598,Condo/Coop,222 Washington Blvd #305,Oak Park,IL,60302,129900,2,1.5,Oak Park,900,900,,1969,1,None,50,05/11/2016,Yes,135000,10/15/2009,Yes,94900,Beyond Properties Realty Group,41.882098,-87.780671,0
9202433,Single Family Residential,523 S Lombard Ave,Oak Park,IL,60304,399000,3,2,Oak Park,1525,1525,3123,1915,2,Garage,22,05/05/2016,Yes,415000,08/18/2005,Yes,397500,Baird & Warner,41.879052,-87.779892,0
9224574,Single Family Residential,621 S Harvey Ave S,Oak Park,IL,60304,369000,3,1.5,Oak Park,1800,1800,,,2,Garage,1,,No,369000,03/30/2011,Yes,286000,Beyond Properties Realty Group,41.877317,-87.781049,1
9223697,Single Family Residential,847 N Lombard Ave,Oak Park,IL,60302,269900,3,1,Oak Park,1200,1200,5248,1907,2,Garage,1,,No,269900,08/28/2012,Yes,130000,Weichert Realtors,41.901643,-87.780564,0
9225183,Condo/Coop,436 N Harvey Ave #1,Oak Park,IL,60302,183500,2,1,Oak Park,,1067,,1928,1,None,1,,No,183500,06/02/2005,Yes,186000,,41.894453,-87.781142,0
9203999,Single Family Residential,1042 S East Ave,Oak Park,IL,60304,345000,3,2,Oak Park,1500,1500,,,2,Garage,21,,No,345000,07/17/2007,Yes,329000,Dream Town Realty,41.869149,-87.788637,0
9205622,Condo/Coop,628 Harrison St #1,Oak Park,IL,60304,139000,2,1,Oak Park,,1067,,,0,None,18,,No,139000,10/06/2004,Yes,182000,Baird & Warner,41.872772,-87.790641,0
9208330,Single Family Residential,1156 Wesley Ave,Oak Park,IL,60304,239900,3,2,Oak Park,1854,1854,,1919,2,Garage,16,,No,239900,09/04/2014,Yes,160000,"Rising Realty, LLC",41.866511,-87.790997,1
9165286,Single Family Residential,1105 Wesley Ave,Oak Park,IL,60304,459900,3,1.5,Oak Park,1740,1740,,1910,2,Garage,60,05/02/2016,Yes,479900,,No,,"OMG Equity Investments,LLC",41.868558,-87.791776,0
9216209,Single Family Residential,820 WESLEY Ave,Oak Park,IL,60304,595000,5,2,Oak Park,2200,2200,,,2,Garage,8,,No,595000,01/07/2005,Yes,535000,Gloor Realty Company,41.873458,-87.791236,1
9156728,Condo/Coop,645 Garfield St #2,Oak Park,IL,60304,68900,1,1,Oak Park,,906,,,0,None,70,05/06/2016,Yes,80900,,No,,Pav Realtors,41.871536,-87.790913,1
9179296,Single Family Residential,538 Harrison St,Oak Park,IL,60304,309000,3,1,Oak Park,1494,1494,3123,1923,2,Garage,44,05/02/2016,Yes,314000,08/30/2008,Yes,235000,Baird & Warner,41.872809,-87.78852,1
9072396,Condo/Coop,500 Washington Blvd #307,Oak Park,IL,60302,149000,2,2,Oak Park,,1382,,1960,1,None,200,02/26/2016,Yes,155000,05/31/2011,Yes,140000,Gagliardo Realty Associates LLC,41.881964,-87.788212,0
9223589,Condo/Coop,620 Harrison St Unit 2S,Oak Park,IL,60304,100000,1,1,Oak Park,600,600,,1927,1,None,1,,No,100000,,No,,Baird & Warner,41.8729263,-87.7900428,1
9166416,Single Family Residential,1001 S Elmwood Ave,Oak Park,IL,60304,424900,3,2.5,Oak Park,1415,1415,3175,1917,1,Garage,59,03/31/2016,Yes,429900,06/11/2015,Yes,220000,"Rising Realty, LLC",41.870647,-87.78572,0
9207958,Condo/Coop,411 WASHINGTON Blvd #3,Oak Park,IL,60302,154900,2,1,Oak Park,1180,1180,,1915,0,None,16,,No,154900,,No,,Classic Properties,41.88139,-87.785133,0
9208440,Single Family Residential,506 S Elmwood Ave,Oak Park,IL,60304,579000,4,2.5,Oak Park,5320,5320,5318,1911,1,None,16,,No,579000,06/13/2006,Yes,355000,Berg Properties,41.8795462,-87.7853726,1
9209115,Condo/Coop,454 Washington Blvd Unit 3C,Oak Park,IL,60302,162500,2,1,Oak Park,1100,1100,,1969,1,Garage,15,,No,162500,,No,,RE/MAX,41.881988,-87.787146,0
9207420,Single Family Residential,612 S Scoville Ave,Oak Park,IL,60304,624000,4,2.5,Oak Park,2025,2025,3149,1913,2,Garage,16,05/03/2016,Yes,629900,,No,,"USRealty.com, LLP",41.877513,-87.787698,0
9164348,Single Family Residential,709 Gunderson Ave,Oak Park,IL,60304,329900,3,1,Oak Park,,1258,,,2,Garage,60,05/04/2016,Yes,360000,,No,,Weichert Realtors,41.875829,-87.787123,0
9218882,Condo/Coop,6436 Roosevelt Rd #302,Oak Park,IL,60304,174900,1,1,Oak Park,,906,,2006,1,Garage,6,,No,174900,,No,,Baird & Warner,41.8655472,-87.7857591,0
9219134,Single Family Residential,948 S Elmwood Ave,Oak Park,IL,60304,350000,4,2,Oak Park,,1920,,1915,2,Garage,6,,No,350000,11/07/2000,Yes,228500,Coldwell Banker,41.870837,-87.785016,0
9223691,Condo/Coop,424 WASHINGTON Blvd Unit 2E,Oak Park,IL,60302,259900,2,1,Oak Park,,1067,,1915,1,Garage,1,,No,259900,,No,,Gloor Realty Company,41.882014,-87.785683,1
9223929,Single Family Residential,938 Gunderson Ave,Oak Park,IL,60304,368800,4,2.5,Oak Park,,2184,4761,1912,2,Garage,1,,No,368800,12/02/2004,Yes,355000,RE/MAX,41.871138,-87.786255,0
9224504,Single Family Residential,615 Gunderson Ave,Oak Park,IL,60304,365000,3,1,Oak Park,1688,1688,4199,1918,2,Garage,1,,No,365000,,No,,Baird & Warner,41.877463,-87.787179,0
9138317,Single Family Residential,824 N Elmwood Ave,Oak Park,IL,60302,894900,4,3.5,Oak Park,,2828,,1917,2,Garage,91,05/13/2016,Yes,899900,02/11/2014,Yes,383500,Weichert Realtors,41.900712,-87.786242,1
8961108,Single Family Residential,1141 N Euclid Ave,Oak Park,IL,60302,724500,4,2.5,Oak Park,3412,3412,5087,1928,2,Garage,326,03/17/2016,Yes,749500,10/06/2005,Yes,707500,Gagliardo Realty Associates LLC,41.907052,-87.794127,0
9104785,Condo/Coop,811 Lexington St #12,Oak Park,IL,60304,52000,1,1,Oak Park,750,750,,1925,0,None,144,04/29/2016,Yes,56000,,No,,Casey & Wagner Real Estate,41.870454,-87.7943042,0
9213267,Townhouse,1139 S OAK PARK Ave Unit B,Oak Park,IL,60304,417400,3,3,Oak Park,2800,2800,,2005,2,Garage,11,,No,417400,,No,,Keller Williams,41.8673962,-87.7938398,0
9195801,Condo/Coop,1001 S Oak Park Ave #1,Oak Park,IL,60304,134900,2,1,Oak Park,1000,1000,,1926,1,None,28,05/04/2016,Yes,149900,07/17/2006,Yes,173000,Select a Fee RE System,41.870461,-87.794306,0
9133673,Condo/Coop,407 S Oak Park Ave Unit G,Oak Park,IL,60302,311000,3,2.5,Oak Park,1500,1500,,2003,2,None,95,,No,311000,06/23/2005,Yes,410000,Baird & Warner,41.881211,-87.794676,0
9198349,Single Family Residential,824 S Grove Ave,Oak Park,IL,60304,445000,5,2,Oak Park,,2263,,1913,3,Garage,25,,No,445000,04/20/2006,Yes,487500,Weichert Realtors,41.873309,-87.794903,1
9220608,Single Family Residential,830 CARPENTER Ave,Oak Park,IL,60304,264000,2,2,Oak Park,1134,1134,,1919,2,None,4,,No,264000,08/30/1999,Yes,102500,Gagliardo Realty Associates LLC,41.874322,-87.795875,0
9137573,Single Family Residential,1140 N East Ave,Oak Park,IL,60302,874000,4,3.5,Oak Park,3400,3400,,1935,4,Garage,92,04/08/2016,Yes,899000,07/15/2011,Yes,855000,Baird & Warner,41.907078,-87.789734,0
9137047,Single Family Residential,1143 WOODBINE Ave,Oak Park,IL,60302,1170000,4,4,Oak Park,4359,4359,8712,1930,2,Garage,92,04/08/2016,Yes,1199700,08/14/2007,Yes,1250000,Beyond Properties Realty Group,41.9068244,-87.7998606,0
9205694,Condo/Coop,615 WASHINGTON Blvd Unit 1N,Oak Park,IL,60302,179000,2,1,Oak Park,,1067,,1928,0,None,18,,No,179000,,No,,Gagliardo Realty Associates LLC,41.881301,-87.790571,0
9207327,Condo/Coop,800 Washington Blvd #304,Oak Park,IL,60302,119500,1,1,Oak Park,725,725,,1970,1,None,17,,No,119500,05/13/2014,Yes,89900,Illinois Real Estate Partners Inc,41.881909,-87.794695,0
9210695,Single Family Residential,321 WESLEY Ave,Oak Park,IL,60302,795000,4,2.5,Oak Park,,2184,,1891,2,Garage,14,,No,795000,03/06/1998,Yes,245000,Gloor Realty Company,41.882373,-87.791535,0
9154664,Townhouse,319 Chestnut Ln,Oak Park,IL,60302,544900,4,3.5,Oak Park,2700,2700,,2015,2,Garage,71,,No,529900,,No,,Baird & Warner,41.88085938,-87.80072021,0
9213051,Condo/Coop,332 Wesley Ave Unit 1B,Oak Park,IL,60302,259000,2,1.5,Oak Park,,1214,,1930,1,None,11,,No,259000,,No,,Baird & Warner,41.8820603,-87.7905902,0
9177229,Condo/Coop,338 S Euclid Ave #2,Oak Park,IL,60302,79000,1,1,Oak Park,,906,,,1,None,46,05/06/2016,Yes,89000,,No,,@properties,41.88182,-87.792347,0
9193410,Townhouse,1016 Madison St,Oak Park,IL,60302,489900,3,4,Oak Park,2850,2850,,2007,2,Garage,30,,No,489900,11/30/2006,Yes,501000,Baird & Warner,41.8798096,-87.8007699,0
9218038,Condo/Coop,425 Wesley Ave #304,Oak Park,IL,60302,94900,1,1,Oak Park,526,526,,1968,1,Garage,7,,No,94900,05/28/2004,Yes,107000,Pav Realtors,41.880791,-87.791494,0
9196010,Single Family Residential,512 S East Ave,Oak Park,IL,60304,389500,3,2,Oak Park,1676,1676,3149,1923,2,Garage,28,05/03/2016,Yes,399000,06/18/2001,Yes,256000,@properties,41.879274,-87.788983,1
9219917,Townhouse,1021 Lincoln Trl,Oak Park,IL,60302,449000,3,3.5,Oak Park,2394,2394,,2006,2,Garage,4,,No,449000,05/14/2013,Yes,405000,Weichert Realtors,41.880755,-87.800972,1
9220268,Single Family Residential,531 S GROVE Ave,Oak Park,IL,60304,599000,4,2.5,Oak Park,1854,1854,,1900,2,Garage,4,,No,599000,10/21/2013,Yes,516000,Gloor Realty Company,41.878484,-87.795698,0
9220518,Single Family Residential,334 S Kenilworth Ave,Oak Park,IL,60302,484900,4,3,Oak Park,2800,2800,,1892,4,Garage,4,,No,484900,,No,,Gullo & Associates,41.88214,-87.796606,1
9221463,Condo/Coop,1019 Washington Blvd #301,Oak Park,IL,60302,204500,2,1,Oak Park,,1067,,1970,1,None,3,,No,204500,,No,,RE/MAX,41.8812149,-87.8009257,0
9115866,Condo/Coop,420 S Kenilworth Ave #11,Oak Park,IL,60302,70000,1,1,Oak Park,,906,,,1,None,121,05/11/2016,Yes,82500,08/17/2000,Yes,55000,@properties,41.880656,-87.796564,0
9222805,Single Family Residential,729 Clarence Ave,Oak Park,IL,60304,359000,3,1.5,Oak Park,1273,1273,,1912,2,Garage,2,,No,359000,05/08/1998,Yes,168000,Classic Properties,41.875084,-87.79077,0
9208702,Condo/Coop,329 S Oak Park Ave Unit 3N,Oak Park,IL,60302,239000,2,1,Oak Park,1445,1445,,,1,None,15,05/12/2016,Yes,249000,10/01/2003,Yes,250000,Gagliardo Realty Associates LLC,41.882343,-87.794707,0
9175200,Townhouse,135 Francisco Ter,Oak Park,IL,60302,325000,3,2.5,Oak Park,1620,1620,,1978,1,None,49,05/12/2016,Yes,335000,06/24/2013,Yes,287000,Weichert Realtors,41.888216,-87.791276,0
9224852,Condo/Coop,110 S East Ave #3,Oak Park,IL,60302,225000,2,1,Oak Park,1100,1100,,1905,1,None,1,,No,225000,10/19/2009,Yes,202000,RE/MAX,41.8867499,-87.7894139,1
9225090,Townhouse,427 CHESTNUT Ln,Oak Park,IL,60302,459000,3,3.5,Oak Park,2450,2450,,2007,2,Garage,1,,No,459000,,No,,Gloor Realty Company,41.880453,-87.800844,0
9184893,Condo/Coop,125 N EUCLID Ave #208,Oak Park,IL,60301,180000,1,1,Oak Park,895,895,,2004,0,None,38,05/13/2016,Yes,184000,09/07/2007,Yes,251000,Gloor Realty Company,41.888351,-87.792954,0
9175129,Condo/Coop,241 Washington Blvd Unit 2B,Oak Park,IL,60302,134900,1,1,Oak Park,1100,1100,,1930,1,None,50,,No,134900,,No,,Century 21,41.881469,-87.781703,0
9187761,Single Family Residential,532 N Cuyler Ave,Oak Park,IL,60302,799000,6,3,Oak Park,3100,3100,8550,1924,2,Garage,36,,No,799000,,No,,Baird & Warner,41.895795,-87.782819,1
9093062,Single Family Residential,260 IOWA St,Oak Park,IL,60302,279000,4,2,Oak Park,1959,1959,,1917,0,None,168,03/29/2016,Yes,289000,,No,,Weichert Realtors,41.89668,-87.78299,0
9173264,Single Family Residential,715 S Ridgeland Ave,Oak Park,IL,60304,519000,5,2,Oak Park,2600,2600,5039,1904,3,Garage,51,04/15/2016,Yes,529000,03/08/2006,Yes,545000,@properties,41.875657,-87.784669,0
9208435,Single Family Residential,1158 S Ridgeland Ave,Oak Park,IL,60304,450000,4,2.5,Oak Park,2050,2050,3149,1938,2,Garage,16,,No,450000,,No,,"Suburban Life Realty, Ltd.",41.866715,-87.783651,1
9214317,Condo/Coop,257 Washington Blvd #4,Oak Park,IL,60302,67000,1,1,Oak Park,900,900,,1960,1,None,10,,No,67000,,No,,Pennan Properties LLC,41.881457,-87.782299,1
9216623,Condo/Coop,324 S Ridgeland Ave #3,Oak Park,IL,60302,180000,2,1,Oak Park,,1067,,1935,2,None,8,,No,180000,,No,,RE/MAX,41.882544,-87.784061,0
9101488,Condo/Coop,151 N Kenilworth Ave Unit 6F,Oak Park,IL,60301,157000,2,2,Oak Park,1200,1200,,1971,0,None,151,04/05/2016,Yes,175000,01/08/2001,Yes,173000,Royal Serv Rlty Chgo Metro Pro,41.889021,-87.797929,0
9162310,Single Family Residential,1016 Wenonah Ave,Oak Park,IL,60304,489000,4,1.5,Oak Park,,1687,5623,1904,2,Garage,64,04/26/2016,Yes,510000,,No,,Historic Homes Realty,41.869865,-87.800159,1
9185242,Condo/Coop,1005 Washington Blvd Unit 2B,Oak Park,IL,60302,249700,3,2,Oak Park,1300,1300,,1965,1,None,29,04/28/2016,Yes,249900,01/21/2016,Yes,139100,Puzzle Realty Co,41.8812843,-87.8002948,0
9131784,Single Family Residential,926 Home Ave,Oak Park,IL,60304,644900,4,3.5,Oak Park,,2828,,,2,Garage,99,04/28/2016,Yes,649000,08/21/2014,Yes,244500,Weichert Realtors,41.871378,-87.798839,0
