"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
	"Unidentified Counties, PA"	"42999"	"March"	"3"	1656
	"Unidentified Counties, PA"	"42999"	"April"	"4"	1486
	"Unidentified Counties, PA"	"42999"	"May"	"5"	1630
	"Unidentified Counties, PA"	"42999"	"June"	"6"	1607
	"Unidentified Counties, PA"	"42999"	"July"	"7"	1679
	"Unidentified Counties, PA"	"42999"	"August"	"8"	1697
	"Unidentified Counties, PA"	"42999"	"September"	"9"	1651
	"Unidentified Counties, PA"	"42999"	"October"	"10"	1620
	"Unidentified Counties, PA"	"42999"	"November"	"11"	1544
	"Unidentified Counties, PA"	"42999"	"December"	"12"	1550
"Total"	"Unidentified Counties, PA"	"42999"			19190
	"Kent County, RI"	"44003"	"January"	"1"	115
	"Kent County, RI"	"44003"	"February"	"2"	129
	"Kent County, RI"	"44003"	"March"	"3"	142
	"Kent County, RI"	"44003"	"April"	"4"	133
	"Kent County, RI"	"44003"	"May"	"5"	178
	"Kent County, RI"	"44003"	"June"	"6"	152
	"Kent County, RI"	"44003"	"July"	"7"	141
	"Kent County, RI"	"44003"	"August"	"8"	156
	"Kent County, RI"	"44003"	"September"	"9"	158
	"Kent County, RI"	"44003"	"October"	"10"	132
	"Kent County, RI"	"44003"	"November"	"11"	134
	"Kent County, RI"	"44003"	"December"	"12"	120
"Total"	"Kent County, RI"	"44003"			1690
	"Providence County, RI"	"44007"	"January"	"1"	703
	"Providence County, RI"	"44007"	"February"	"2"	625
	"Providence County, RI"	"44007"	"March"	"3"	709
	"Providence County, RI"	"44007"	"April"	"4"	692
	"Providence County, RI"	"44007"	"May"	"5"	756
	"Providence County, RI"	"44007"	"June"	"6"	693
	"Providence County, RI"	"44007"	"July"	"7"	749
	"Providence County, RI"	"44007"	"August"	"8"	771
	"Providence County, RI"	"44007"	"September"	"9"	652
	"Providence County, RI"	"44007"	"October"	"10"	702
	"Providence County, RI"	"44007"	"November"	"11"	662
	"Providence County, RI"	"44007"	"December"	"12"	614
"Total"	"Providence County, RI"	"44007"			8328
	"Washington County, RI"	"44009"	"January"	"1"	85
	"Washington County, RI"	"44009"	"February"	"2"	84
	"Washington County, RI"	"44009"	"March"	"3"	90
	"Washington County, RI"	"44009"	"April"	"4"	114
	"Washington County, RI"	"44009"	"May"	"5"	93
	"Washington County, RI"	"44009"	"June"	"6"	93
	"Washington County, RI"	"44009"	"July"	"7"	101
	"Washington County, RI"	"44009"	"August"	"8"	110
	"Washington County, RI"	"44009"	"September"	"9"	80
	"Washington County, RI"	"44009"	"October"	"10"	104
	"Washington County, RI"	"44009"	"November"	"11"	79
	"Washington County, RI"	"44009"	"December"	"12"	91
"Total"	"Washington County, RI"	"44009"			1124
	"Unidentified Counties, RI"	"44999"	"January"	"1"	109
	"Unidentified Counties, RI"	"44999"	"February"	"2"	87
	"Unidentified Counties, RI"	"44999"	"March"	"3"	124
	"Unidentified Counties, RI"	"44999"	"April"	"4"	96
	"Unidentified Counties, RI"	"44999"	"May"	"5"	130
	"Unidentified Counties, RI"	"44999"	"June"	"6"	91
	"Unidentified Counties, RI"	"44999"	"July"	"7"	92
	"Unidentified Counties, RI"	"44999"	"August"	"8"	108
	"Unidentified Counties, RI"	"44999"	"September"	"9"	109
	"Unidentified Counties, RI"	"44999"	"October"	"10"	105
	"Unidentified Counties, RI"	"44999"	"November"	"11"	93
	"Unidentified Counties, RI"	"44999"	"December"	"12"	90
"Total"	"Unidentified Counties, RI"	"44999"			1234
	"Aiken County, SC"	"45003"	"January"	"1"	179
	"Aiken County, SC"	"45003"	"February"	"2"	154
	"Aiken County, SC"	"45003"	"March"	"3"	179
	"Aiken County, SC"	"45003"	"April"	"4"	165
	"Aiken County, SC"	"45003"	"May"	"5"	171
	"Aiken County, SC"	"45003"	"June"	"6"	163
	"Aiken County, SC"	"45003"	"July"	"7"	166
	"Aiken County, SC"	"45003"	"August"	"8"	164
	"Aiken County, SC"	"45003"	"September"	"9"	159
	"Aiken County, SC"	"45003"	"October"	"10"	173
	"Aiken County, SC"	"45003"	"November"	"11"	156
	"Aiken County, SC"	"45003"	"December"	"12"	172
"Total"	"Aiken County, SC"	"45003"			2001
	"Anderson County, SC"	"45007"	"January"	"1"	209
	"Anderson County, SC"	"45007"	"February"	"2"	193
	"Anderson County, SC"	"45007"	"March"	"3"	199
	"Anderson County, SC"	"45007"	"April"	"4"	180
	"Anderson County, SC"	"45007"	"May"	"5"	231
	"Anderson County, SC"	"45007"	"June"	"6"	180
	"Anderson County, SC"	"45007"	"July"	"7"	208
	"Anderson County, SC"	"45007"	"August"	"8"	205
	"Anderson County, SC"	"45007"	"September"	"9"	185
	"Anderson County, SC"	"45007"	"October"	"10"	211
	"Anderson County, SC"	"45007"	"November"	"11"	204
	"Anderson County, SC"	"45007"	"December"	"12"	193
"Total"	"Anderson County, SC"	"45007"			2398
	"Beaufort County, SC"	"45013"	"January"	"1"	186
	"Beaufort County, SC"	"45013"	"February"	"2"	167
	"Beaufort County, SC"	"45013"	"March"	"3"	202
	"Beaufort County, SC"	"45013"	"April"	"4"	188
	"Beaufort County, SC"	"45013"	"May"	"5"	186
	"Beaufort County, SC"	"45013"	"June"	"6"	193
	"Beaufort County, SC"	"45013"	"July"	"7"	196
	"Beaufort County, SC"	"45013"	"August"	"8"	214
	"Beaufort County, SC"	"45013"	"September"	"9"	217
	"Beaufort County, SC"	"45013"	"October"	"10"	186
	"Beaufort County, SC"	"45013"	"November"	"11"	193
	"Beaufort County, SC"	"45013"	"December"	"12"	212
"Total"	"Beaufort County, SC"	"45013"			2340
	"Berkeley County, SC"	"45015"	"January"	"1"	195
	"Berkeley County, SC"	"45015"	"February"	"2"	197
	"Berkeley County, SC"	"45015"	"March"	"3"	192
	"Berkeley County, SC"	"45015"	"April"	"4"	184
	"Berkeley County, SC"	"45015"	"May"	"5"	193
	"Berkeley County, SC"	"45015"	"June"	"6"	211
	"Berkeley County, SC"	"45015"	"July"	"7"	216
	"Berkeley County, SC"	"45015"	"August"	"8"	231
	"Berkeley County, SC"	"45015"	"September"	"9"	208
	"Berkeley County, SC"	"45015"	"October"	"10"	220
	"Berkeley County, SC"	"45015"	"November"	"11"	213
	"Berkeley County, SC"	"45015"	"December"	"12"	214
"Total"	"Berkeley County, SC"	"45015"			2474
	"Charleston County, SC"	"45019"	"January"	"1"	480
	"Charleston County, SC"	"45019"	"February"	"2"	385
	"Charleston County, SC"	"45019"	"March"	"3"	415
	"Charleston County, SC"	"45019"	"April"	"4"	404
	"Charleston County, SC"	"45019"	"May"	"5"	472
	"Charleston County, SC"	"45019"	"June"	"6"	411
	"Charleston County, SC"	"45019"	"July"	"7"	460
	"Charleston County, SC"	"45019"	"August"	"8"	429
	"Charleston County, SC"	"45019"	"September"	"9"	434
	"Charleston County, SC"	"45019"	"October"	"10"	426
	"Charleston County, SC"	"45019"	"November"	"11"	428
	"Charleston County, SC"	"45019"	"December"	"12"	433
"Total"	"Charleston County, SC"	"45019"			5177
	"Florence County, SC"	"45041"	"January"	"1"	202
	"Florence County, SC"	"45041"	"February"	"2"	171
	"Florence County, SC"	"45041"	"March"	"3"	165
	"Florence County, SC"	"45041"	"April"	"4"	150
	"Florence County, SC"	"45041"	"May"	"5"	164
	"Florence County, SC"	"45041"	"June"	"6"	176
	"Florence County, SC"	"45041"	"July"	"7"	172
	"Florence County, SC"	"45041"	"August"	"8"	193
	"Florence County, SC"	"45041"	"September"	"9"	186
	"Florence County, SC"	"45041"	"October"	"10"	165
	"Florence County, SC"	"45041"	"November"	"11"	162
	"Florence County, SC"	"45041"	"December"	"12"	141
"Total"	"Florence County, SC"	"45041"			2047
	"Greenville County, SC"	"45045"	"January"	"1"	581
	"Greenville County, SC"	"45045"	"February"	"2"	490
	"Greenville County, SC"	"45045"	"March"	"3"	525
	"Greenville County, SC"	"45045"	"April"	"4"	526
	"Greenville County, SC"	"45045"	"May"	"5"	582
	"Greenville County, SC"	"45045"	"June"	"6"	522
	"Greenville County, SC"	"45045"	"July"	"7"	528
	"Greenville County, SC"	"45045"	"August"	"8"	580
	"Greenville County, SC"	"45045"	"September"	"9"	546
	"Greenville County, SC"	"45045"	"October"	"10"	585
	"Greenville County, SC"	"45045"	"November"	"11"	557
	"Greenville County, SC"	"45045"	"December"	"12"	579
"Total"	"Greenville County, SC"	"45045"			6601
	"Horry County, SC"	"45051"	"January"	"1"	309
	"Horry County, SC"	"45051"	"February"	"2"	284
	"Horry County, SC"	"45051"	"March"	"3"	282
	"Horry County, SC"	"45051"	"April"	"4"	246
	"Horry County, SC"	"45051"	"May"	"5"	316
	"Horry County, SC"	"45051"	"June"	"6"	274
	"Horry County, SC"	"45051"	"July"	"7"	321
	"Horry County, SC"	"45051"	"August"	"8"	293
	"Horry County, SC"	"45051"	"September"	"9"	283
	"Horry County, SC"	"45051"	"October"	"10"	288
	"Horry County, SC"	"45051"	"November"	"11"	277
	"Horry County, SC"	"45051"	"December"	"12"	277
"Total"	"Horry County, SC"	"45051"			3450
	"Lexington County, SC"	"45063"	"January"	"1"	293
	"Lexington County, SC"	"45063"	"February"	"2"	278
	"Lexington County, SC"	"45063"	"March"	"3"	281
	"Lexington County, SC"	"45063"	"April"	"4"	294
	"Lexington County, SC"	"45063"	"May"	"5"	243
	"Lexington County, SC"	"45063"	"June"	"6"	308
	"Lexington County, SC"	"45063"	"July"	"7"	274
	"Lexington County, SC"	"45063"	"August"	"8"	291
	"Lexington County, SC"	"45063"	"September"	"9"	266
	"Lexington County, SC"	"45063"	"October"	"10"	291
	"Lexington County, SC"	"45063"	"November"	"11"	251
	"Lexington County, SC"	"45063"	"December"	"12"	309
"Total"	"Lexington County, SC"	"45063"			3379
	"Pickens County, SC"	"45077"	"January"	"1"	116
	"Pickens County, SC"	"45077"	"February"	"2"	91
	"Pickens County, SC"	"45077"	"March"	"3"	105
	"Pickens County, SC"	"45077"	"April"	"4"	114
	"Pickens County, SC"	"45077"	"May"	"5"	125
	"Pickens County, SC"	"45077"	"June"	"6"	106
	"Pickens County, SC"	"45077"	"July"	"7"	122
	"Pickens County, SC"	"45077"	"August"	"8"	123
	"Pickens County, SC"	"45077"	"September"	"9"	116
	"Pickens County, SC"	"45077"	"October"	"10"	98
	"Pickens County, SC"	"45077"	"November"	"11"	116
	"Pickens County, SC"	"45077"	"December"	"12"	118
"Total"	"Pickens County, SC"	"45077"			1350
	"Richland County, SC"	"45079"	"January"	"1"	423
	"Richland County, SC"	"45079"	"February"	"2"	380
	"Richland County, SC"	"45079"	"March"	"3"	424
	"Richland County, SC"	"45079"	"April"	"4"	392
	"Richland County, SC"	"45079"	"May"	"5"	446
	"Richland County, SC"	"45079"	"June"	"6"	414
	"Richland County, SC"	"45079"	"July"	"7"	439
	"Richland County, SC"	"45079"	"August"	"8"	443
	"Richland County, SC"	"45079"	"September"	"9"	417
	"Richland County, SC"	"45079"	"October"	"10"	423
	"Richland County, SC"	"45079"	"November"	"11"	437
	"Richland County, SC"	"45079"	"December"	"12"	447
"Total"	"Richland County, SC"	"45079"			5085
	"Spartanburg County, SC"	"45083"	"January"	"1"	325
	"Spartanburg County, SC"	"45083"	"February"	"2"	299
	"Spartanburg County, SC"	"45083"	"March"	"3"	298
	"Spartanburg County, SC"	"45083"	"April"	"4"	309
	"Spartanburg County, SC"	"45083"	"May"	"5"	297
	"Spartanburg County, SC"	"45083"	"June"	"6"	301
	"Spartanburg County, SC"	"45083"	"July"	"7"	312
	"Spartanburg County, SC"	"45083"	"August"	"8"	340
	"Spartanburg County, SC"	"45083"	"September"	"9"	329
	"Spartanburg County, SC"	"45083"	"October"	"10"	297
	"Spartanburg County, SC"	"45083"	"November"	"11"	337
	"Spartanburg County, SC"	"45083"	"December"	"12"	338
"Total"	"Spartanburg County, SC"	"45083"			3782
	"Sumter County, SC"	"45085"	"January"	"1"	154
	"Sumter County, SC"	"45085"	"February"	"2"	130
	"Sumter County, SC"	"45085"	"March"	"3"	144
	"Sumter County, SC"	"45085"	"April"	"4"	116
	"Sumter County, SC"	"45085"	"May"	"5"	147
	"Sumter County, SC"	"45085"	"June"	"6"	151
	"Sumter County, SC"	"45085"	"July"	"7"	143
	"Sumter County, SC"	"45085"	"August"	"8"	154
	"Sumter County, SC"	"45085"	"September"	"9"	159
	"Sumter County, SC"	"45085"	"October"	"10"	143
	"Sumter County, SC"	"45085"	"November"	"11"	113
	"Sumter County, SC"	"45085"	"December"	"12"	134
"Total"	"Sumter County, SC"	"45085"			1688
	"York County, SC"	"45091"	"January"	"1"	219
	"York County, SC"	"45091"	"February"	"2"	206
	"York County, SC"	"45091"	"March"	"3"	247
	"York County, SC"	"45091"	"April"	"4"	265
	"York County, SC"	"45091"	"May"	"5"	252
	"York County, SC"	"45091"	"June"	"6"	260
	"York County, SC"	"45091"	"July"	"7"	283
	"York County, SC"	"45091"	"August"	"8"	258
	"York County, SC"	"45091"	"September"	"9"	260
	"York County, SC"	"45091"	"October"	"10"	270
	"York County, SC"	"45091"	"November"	"11"	278
	"York County, SC"	"45091"	"December"	"12"	270
"Total"	"York County, SC"	"45091"			3068
	"Unidentified Counties, SC"	"45999"	"January"	"1"	1523
	"Unidentified Counties, SC"	"45999"	"February"	"2"	1476
	"Unidentified Counties, SC"	"45999"	"March"	"3"	1485
	"Unidentified Counties, SC"	"45999"	"April"	"4"	1407
	"Unidentified Counties, SC"	"45999"	"May"	"5"	1400
	"Unidentified Counties, SC"	"45999"	"June"	"6"	1387
	"Unidentified Counties, SC"	"45999"	"July"	"7"	1571
	"Unidentified Counties, SC"	"45999"	"August"	"8"	1626
	"Unidentified Counties, SC"	"45999"	"September"	"9"	1550
	"Unidentified Counties, SC"	"45999"	"October"	"10"	1527
	"Unidentified Counties, SC"	"45999"	"November"	"11"	1512
	"Unidentified Counties, SC"	"45999"	"December"	"12"	1571
"Total"	"Unidentified Counties, SC"	"45999"			18035
	"Minnehaha County, SD"	"46099"	"January"	"1"	223
	"Minnehaha County, SD"	"46099"	"February"	"2"	224
	"Minnehaha County, SD"	"46099"	"March"	"3"	248
	"Minnehaha County, SD"	"46099"	"April"	"4"	218
	"Minnehaha County, SD"	"46099"	"May"	"5"	265
	"Minnehaha County, SD"	"46099"	"June"	"6"	203
	"Minnehaha County, SD"	"46099"	"July"	"7"	232
	"Minnehaha County, SD"	"46099"	"August"	"8"	239
	"Minnehaha County, SD"	"46099"	"September"	"9"	209
	"Minnehaha County, SD"	"46099"	"October"	"10"	231
	"Minnehaha County, SD"	"46099"	"November"	"11"	223
	"Minnehaha County, SD"	"46099"	"December"	"12"	230
"Total"	"Minnehaha County, SD"	"46099"			2745
	"Unidentified Counties, SD"	"46999"	"January"	"1"	735
	"Unidentified Counties, SD"	"46999"	"February"	"2"	754
	"Unidentified Counties, SD"	"46999"	"March"	"3"	830
	"Unidentified Counties, SD"	"46999"	"April"	"4"	780
	"Unidentified Counties, SD"	"46999"	"May"	"5"	841
	"Unidentified Counties, SD"	"46999"	"June"	"6"	832
	"Unidentified Counties, SD"	"46999"	"July"	"7"	862
	"Unidentified Counties, SD"	"46999"	"August"	"8"	806
	"Unidentified Counties, SD"	"46999"	"September"	"9"	779
	"Unidentified Counties, SD"	"46999"	"October"	"10"	802
	"Unidentified Counties, SD"	"46999"	"November"	"11"	755
	"Unidentified Counties, SD"	"46999"	"December"	"12"	740
"Total"	"Unidentified Counties, SD"	"46999"			9516
	"Blount County, TN"	"47009"	"January"	"1"	131
	"Blount County, TN"	"47009"	"February"	"2"	109
	"Blount County, TN"	"47009"	"March"	"3"	134
	"Blount County, TN"	"47009"	"April"	"4"	122
	"Blount County, TN"	"47009"	"May"	"5"	102
	"Blount County, TN"	"47009"	"June"	"6"	105
	"Blount County, TN"	"47009"	"July"	"7"	112
	"Blount County, TN"	"47009"	"August"	"8"	116
	"Blount County, TN"	"47009"	"September"	"9"	117
	"Blount County, TN"	"47009"	"October"	"10"	103
	"Blount County, TN"	"47009"	"November"	"11"	95
	"Blount County, TN"	"47009"	"December"	"12"	115
"Total"	"Blount County, TN"	"47009"			1361
	"Davidson County, TN"	"47037"	"January"	"1"	871
	"Davidson County, TN"	"47037"	"February"	"2"	789
	"Davidson County, TN"	"47037"	"March"	"3"	813
	"Davidson County, TN"	"47037"	"April"	"4"	765
	"Davidson County, TN"	"47037"	"May"	"5"	829
	"Davidson County, TN"	"47037"	"June"	"6"	837
	"Davidson County, TN"	"47037"	"July"	"7"	853
	"Davidson County, TN"	"47037"	"August"	"8"	877
	"Davidson County, TN"	"47037"	"September"	"9"	843
	"Davidson County, TN"	"47037"	"October"	"10"	903
	"Davidson County, TN"	"47037"	"November"	"11"	822
	"Davidson County, TN"	"47037"	"December"	"12"	790
"Total"	"Davidson County, TN"	"47037"			9992
	"Hamilton County, TN"	"47065"	"January"	"1"	364
	"Hamilton County, TN"	"47065"	"February"	"2"	318
	"Hamilton County, TN"	"47065"	"March"	"3"	360
	"Hamilton County, TN"	"47065"	"April"	"4"	333
	"Hamilton County, TN"	"47065"	"May"	"5"	338
	"Hamilton County, TN"	"47065"	"June"	"6"	377
	"Hamilton County, TN"	"47065"	"July"	"7"	393
	"Hamilton County, TN"	"47065"	"August"	"8"	420
	"Hamilton County, TN"	"47065"	"September"	"9"	383
	"Hamilton County, TN"	"47065"	"October"	"10"	338
	"Hamilton County, TN"	"47065"	"November"	"11"	345
	"Hamilton County, TN"	"47065"	"December"	"12"	378
"Total"	"Hamilton County, TN"	"47065"			4347
	"Knox County, TN"	"47093"	"January"	"1"	467
	"Knox County, TN"	"47093"	"February"	"2"	382
	"Knox County, TN"	"47093"	"March"	"3"	436
	"Knox County, TN"	"47093"	"April"	"4"	416
	"Knox County, TN"	"47093"	"May"	"5"	483
	"Knox County, TN"	"47093"	"June"	"6"	443
	"Knox County, TN"	"47093"	"July"	"7"	452
	"Knox County, TN"	"47093"	"August"	"8"	454
	"Knox County, TN"	"47093"	"September"	"9"	479
	"Knox County, TN"	"47093"	"October"	"10"	458
	"Knox County, TN"	"47093"	"November"	"11"	446
	"Knox County, TN"	"47093"	"December"	"12"	422
"Total"	"Knox County, TN"	"47093"			5338
	"Montgomery County, TN"	"47125"	"January"	"1"	210
	"Montgomery County, TN"	"47125"	"February"	"2"	213
	"Montgomery County, TN"	"47125"	"March"	"3"	224
	"Montgomery County, TN"	"47125"	"April"	"4"	203
	"Montgomery County, TN"	"47125"	"May"	"5"	231
	"Montgomery County, TN"	"47125"	"June"	"6"	301
	"Montgomery County, TN"	"47125"	"July"	"7"	321
	"Montgomery County, TN"	"47125"	"August"	"8"	337
	"Montgomery County, TN"	"47125"	"September"	"9"	289
	"Montgomery County, TN"	"47125"	"October"	"10"	281
	"Montgomery County, TN"	"47125"	"November"	"11"	263
	"Montgomery County, TN"	"47125"	"December"	"12"	262
"Total"	"Montgomery County, TN"	"47125"			3135
	"Rutherford County, TN"	"47149"	"January"	"1"	335
	"Rutherford County, TN"	"47149"	"February"	"2"	305
	"Rutherford County, TN"	"47149"	"March"	"3"	324
	"Rutherford County, TN"	"47149"	"April"	"4"	302
	"Rutherford County, TN"	"47149"	"May"	"5"	329
	"Rutherford County, TN"	"47149"	"June"	"6"	338
	"Rutherford County, TN"	"47149"	"July"	"7"	359
	"Rutherford County, TN"	"47149"	"August"	"8"	390
	"Rutherford County, TN"	"47149"	"September"	"9"	332
	"Rutherford County, TN"	"47149"	"October"	"10"	333
	"Rutherford County, TN"	"47149"	"November"	"11"	302
	"Rutherford County, TN"	"47149"	"December"	"12"	327
"Total"	"Rutherford County, TN"	"47149"			3976
	"Shelby County, TN"	"47157"	"January"	"1"	1283
	"Shelby County, TN"	"47157"	"February"	"2"	1146
	"Shelby County, TN"	"47157"	"March"	"3"	1268
	"Shelby County, TN"	"47157"	"April"	"4"	1218
	"Shelby County, TN"	"47157"	"May"	"5"	1245
	"Shelby County, TN"	"47157"	"June"	"6"	1233
	"Shelby County, TN"	"47157"	"July"	"7"	1303
	"Shelby County, TN"	"47157"	"August"	"8"	1361
	"Shelby County, TN"	"47157"	"September"	"9"	1323
	"Shelby County, TN"	"47157"	"October"	"10"	1287
	"Shelby County, TN"	"47157"	"November"	"11"	1279
	"Shelby County, TN"	"47157"	"December"	"12"	1301
"Total"	"Shelby County, TN"	"47157"			15247
	"Sullivan County, TN"	"47163"	"January"	"1"	129
	"Sullivan County, TN"	"47163"	"February"	"2"	142
	"Sullivan County, TN"	"47163"	"March"	"3"	134
	"Sullivan County, TN"	"47163"	"April"	"4"	119
	"Sullivan County, TN"	"47163"	"May"	"5"	155
	"Sullivan County, TN"	"47163"	"June"	"6"	153
	"Sullivan County, TN"	"47163"	"July"	"7"	154
	"Sullivan County, TN"	"47163"	"August"	"8"	139
	"Sullivan County, TN"	"47163"	"September"	"9"	154
	"Sullivan County, TN"	"47163"	"October"	"10"	138
	"Sullivan County, TN"	"47163"	"November"	"11"	126
	"Sullivan County, TN"	"47163"	"December"	"12"	163
"Total"	"Sullivan County, TN"	"47163"			1706
	"Sumner County, TN"	"47165"	"January"	"1"	175
	"Sumner County, TN"	"47165"	"February"	"2"	143
	"Sumner County, TN"	"47165"	"March"	"3"	162
	"Sumner County, TN"	"47165"	"April"	"4"	163
	"Sumner County, TN"	"47165"	"May"	"5"	157
	"Sumner County, TN"	"47165"	"June"	"6"	177
	"Sumner County, TN"	"47165"	"July"	"7"	180
	"Sumner County, TN"	"47165"	"August"	"8"	198
	"Sumner County, TN"	"47165"	"September"	"9"	181
	"Sumner County, TN"	"47165"	"October"	"10"	176
	"Sumner County, TN"	"47165"	"November"	"11"	178
	"Sumner County, TN"	"47165"	"December"	"12"	186
"Total"	"Sumner County, TN"	"47165"			2076
	"Washington County, TN"	"47179"	"January"	"1"	118
	"Washington County, TN"	"47179"	"February"	"2"	94
	"Washington County, TN"	"47179"	"March"	"3"	103
	"Washington County, TN"	"47179"	"April"	"4"	127
	"Washington County, TN"	"47179"	"May"	"5"	131
	"Washington County, TN"	"47179"	"June"	"6"	127
	"Washington County, TN"	"47179"	"July"	"7"	113
	"Washington County, TN"	"47179"	"August"	"8"	139
	"Washington County, TN"	"47179"	"September"	"9"	122
	"Washington County, TN"	"47179"	"October"	"10"	124
	"Washington County, TN"	"47179"	"November"	"11"	102
	"Washington County, TN"	"47179"	"December"	"12"	115
"Total"	"Washington County, TN"	"47179"			1415
	"Williamson County, TN"	"47187"	"January"	"1"	167
	"Williamson County, TN"	"47187"	"February"	"2"	159
	"Williamson County, TN"	"47187"	"March"	"3"	207
	"Williamson County, TN"	"47187"	"April"	"4"	163
	"Williamson County, TN"	"47187"	"May"	"5"	192
	"Williamson County, TN"	"47187"	"June"	"6"	181
	"Williamson County, TN"	"47187"	"July"	"7"	199
	"Williamson County, TN"	"47187"	"August"	"8"	203
	"Williamson County, TN"	"47187"	"September"	"9"	180
	"Williamson County, TN"	"47187"	"October"	"10"	216
	"Williamson County, TN"	"47187"	"November"	"11"	191
	"Williamson County, TN"	"47187"	"December"	"12"	197
"Total"	"Williamson County, TN"	"47187"			2255
	"Unidentified Counties, TN"	"47999"	"January"	"1"	2923
	"Unidentified Counties, TN"	"47999"	"February"	"2"	2728
	"Unidentified Counties, TN"	"47999"	"March"	"3"	2972
	"Unidentified Counties, TN"	"47999"	"April"	"4"	2705
	"Unidentified Counties, TN"	"47999"	"May"	"5"	2978
	"Unidentified Counties, TN"	"47999"	"June"	"6"	2989
	"Unidentified Counties, TN"	"47999"	"July"	"7"	3215
	"Unidentified Counties, TN"	"47999"	"August"	"8"	3296
	"Unidentified Counties, TN"	"47999"	"September"	"9"	3025
	"Unidentified Counties, TN"	"47999"	"October"	"10"	3089
	"Unidentified Counties, TN"	"47999"	"November"	"11"	2966
	"Unidentified Counties, TN"	"47999"	"December"	"12"	2977
"Total"	"Unidentified Counties, TN"	"47999"			35863
	"Bell County, TX"	"48027"	"January"	"1"	442
	"Bell County, TX"	"48027"	"February"	"2"	450
	"Bell County, TX"	"48027"	"March"	"3"	493
	"Bell County, TX"	"48027"	"April"	"4"	486
	"Bell County, TX"	"48027"	"May"	"5"	524
	"Bell County, TX"	"48027"	"June"	"6"	492
	"Bell County, TX"	"48027"	"July"	"7"	475
	"Bell County, TX"	"48027"	"August"	"8"	516
	"Bell County, TX"	"48027"	"September"	"9"	626
	"Bell County, TX"	"48027"	"October"	"10"	595
	"Bell County, TX"	"48027"	"November"	"11"	526
	"Bell County, TX"	"48027"	"December"	"12"	576
"Total"	"Bell County, TX"	"48027"			6201
	"Bexar County, TX"	"48029"	"January"	"1"	2254
	"Bexar County, TX"	"48029"	"February"	"2"	2069
	"Bexar County, TX"	"48029"	"March"	"3"	2302
	"Bexar County, TX"	"48029"	"April"	"4"	2163
	"Bexar County, TX"	"48029"	"May"	"5"	2275
	"Bexar County, TX"	"48029"	"June"	"6"	2199
	"Bexar County, TX"	"48029"	"July"	"7"	2439
	"Bexar County, TX"	"48029"	"August"	"8"	2473
	"Bexar County, TX"	"48029"	"September"	"9"	2344
	"Bexar County, TX"	"48029"	"October"	"10"	2370
	"Bexar County, TX"	"48029"	"November"	"11"	2379
	"Bexar County, TX"	"48029"	"December"	"12"	2298
"Total"	"Bexar County, TX"	"48029"			27565
	"Brazoria County, TX"	"48039"	"January"	"1"	431
	"Brazoria County, TX"	"48039"	"February"	"2"	338
	"Brazoria County, TX"	"48039"	"March"	"3"	382
	"Brazoria County, TX"	"48039"	"April"	"4"	346
	"Brazoria County, TX"	"48039"	"May"	"5"	370
	"Brazoria County, TX"	"48039"	"June"	"6"	347
	"Brazoria County, TX"	"48039"	"July"	"7"	424
	"Brazoria County, TX"	"48039"	"August"	"8"	426
	"Brazoria County, TX"	"48039"	"September"	"9"	440
	"Brazoria County, TX"	"48039"	"October"	"10"	400
	"Brazoria County, TX"	"48039"	"November"	"11"	401
	"Brazoria County, TX"	"48039"	"December"	"12"	436
"Total"	"Brazoria County, TX"	"48039"			4741
	"Brazos County, TX"	"48041"	"January"	"1"	244
	"Brazos County, TX"	"48041"	"February"	"2"	219
	"Brazos County, TX"	"48041"	"March"	"3"	206
	"Brazos County, TX"	"48041"	"April"	"4"	211
	"Brazos County, TX"	"48041"	"May"	"5"	209
	"Brazos County, TX"	"48041"	"June"	"6"	237
	"Brazos County, TX"	"48041"	"July"	"7"	252
	"Brazos County, TX"	"48041"	"August"	"8"	243
	"Brazos County, TX"	"48041"	"September"	"9"	260
	"Brazos County, TX"	"48041"	"October"	"10"	244
	"Brazos County, TX"	"48041"	"November"	"11"	229
	"Brazos County, TX"	"48041"	"December"	"12"	227
"Total"	"Brazos County, TX"	"48041"			2781
	"Cameron County, TX"	"48061"	"January"	"1"	651
	"Cameron County, TX"	"48061"	"February"	"2"	576
	"Cameron County, TX"	"48061"	"March"	"3"	665
	"Cameron County, TX"	"48061"	"April"	"4"	651
	"Cameron County, TX"	"48061"	"May"	"5"	656
	"Cameron County, TX"	"48061"	"June"	"6"	715
	"Cameron County, TX"	"48061"	"July"	"7"	703
	"Cameron County, TX"	"48061"	"August"	"8"	820
	"Cameron County, TX"	"48061"	"September"	"9"	771
	"Cameron County, TX"	"48061"	"October"	"10"	787
	"Cameron County, TX"	"48061"	"November"	"11"	758
	"Cameron County, TX"	"48061"	"December"	"12"	728
"Total"	"Cameron County, TX"	"48061"			8481
	"Collin County, TX"	"48085"	"January"	"1"	910
	"Collin County, TX"	"48085"	"February"	"2"	833
	"Collin County, TX"	"48085"	"March"	"3"	898
	"Collin County, TX"	"48085"	"April"	"4"	976
	"Collin County, TX"	"48085"	"May"	"5"	968
	"Collin County, TX"	"48085"	"June"	"6"	878
	"Collin County, TX"	"48085"	"July"	"7"	976
	"Collin County, TX"	"48085"	"August"	"8"	1013
